    5.648e-01    5.881e-02    1.315e-02
    5.703e-01    6.773e-02    1.514e-02
    5.755e-01    5.486e-02    1.227e-02
    5.809e-01    6.538e-02    1.462e-02
    5.858e-01    4.902e-02    1.096e-02
    5.920e-01    4.774e-02    1.067e-02
    5.991e-01    3.989e-02    8.920e-03
    6.059e-01    3.534e-02    7.903e-03
    6.142e-01    3.228e-02    7.218e-03
    6.217e-01    4.401e-02    9.840e-03
    6.265e-01    6.369e-02    1.424e-02
    6.322e-01    3.377e-02    7.550e-03
    6.390e-01    4.095e-02    9.156e-03
    6.455e-01    3.176e-02    7.101e-03
    6.513e-01    4.370e-02    9.772e-03
    6.596e-01    2.582e-02    5.772e-03
    6.674e-01    3.265e-02    7.301e-03
    6.727e-01    5.735e-02    1.282e-02
    6.781e-01    3.141e-02    7.024e-03
    6.838e-01    4.085e-02    9.133e-03
    6.894e-01    4.119e-02    9.211e-03
    6.946e-01    4.694e-02    1.050e-02
    6.979e-01    5.287e-02    1.182e-02
    7.036e-01    2.771e-02    6.196e-03
    7.105e-01    2.921e-02    6.532e-03
    7.175e-01    3.292e-02    7.361e-03
    7.227e-01    3.514e-02    7.858e-03
    7.292e-01    2.276e-02    5.089e-03
    7.380e-01    2.200e-02    4.920e-03
    7.458e-01    3.181e-02    7.113e-03
    7.515e-01    2.257e-02    5.047e-03
    7.597e-01    2.501e-02    5.591e-03
    7.676e-01    1.911e-02    4.273e-03
    7.742e-01    3.927e-02    8.782e-03
    7.793e-01    2.521e-02    5.637e-03
    7.857e-01    2.850e-02    6.372e-03
    7.924e-01    2.202e-02    4.924e-03
    7.991e-01    2.328e-02    5.206e-03
    8.053e-01    2.247e-02    5.024e-03
    8.114e-01    2.953e-02    6.604e-03
    8.197e-01    2.008e-02    4.490e-03
    8.248e-01    3.023e-02    6.761e-03
    8.305e-01    2.259e-02    5.052e-03
    8.379e-01    2.777e-02    6.210e-03
    8.423e-01    2.505e-02    5.602e-03
    8.495e-01    1.820e-02    4.070e-03
    8.572e-01    2.323e-02    5.194e-03
    8.642e-01    1.243e-02    2.780e-03
    8.734e-01    2.510e-02    5.612e-03
    8.783e-01    2.204e-02    4.928e-03
    8.856e-01    1.318e-02    2.947e-03
    8.938e-01    1.899e-02    4.245e-03
    9.029e-01    1.157e-02    2.588e-03
    9.129e-01    1.525e-02    3.410e-03
    9.202e-01    1.475e-02    3.297e-03
    9.296e-01    1.312e-02    2.933e-03
    9.378e-01    1.148e-02    2.568e-03
    9.457e-01    1.707e-02    3.817e-03
    9.526e-01    2.735e-02    6.115e-03
    9.596e-01    1.052e-02    2.351e-03
    9.703e-01    1.084e-02    2.424e-03
    9.800e-01    1.389e-02    3.106e-03
    9.873e-01    1.356e-02    3.032e-03
    9.965e-01    8.428e-03    1.884e-03
    1.006e+00    1.438e-02    3.215e-03
    1.013e+00    1.328e-02    2.968e-03
    1.023e+00    8.069e-03    1.804e-03
    1.032e+00    1.425e-02    3.186e-03
    1.040e+00    1.338e-02    2.992e-03
    1.048e+00    8.740e-03    1.954e-03
    1.058e+00    9.925e-03    2.219e-03
    1.067e+00    1.114e-02    2.491e-03
    1.072e+00    1.957e-02    4.377e-03
    1.079e+00    1.097e-02    2.453e-03
    1.086e+00    9.024e-03    2.018e-03
    1.096e+00    1.083e-02    2.422e-03
    1.103e+00    1.052e-02    2.351e-03
    1.113e+00    7.342e-03    1.642e-03
    1.123e+00    7.669e-03    1.715e-03
    1.132e+00    1.094e-02    2.446e-03
    1.140e+00    1.181e-02    2.642e-03
    1.146e+00    1.073e-02    2.399e-03
    1.155e+00    7.140e-03    1.597e-03
    1.167e+00    7.160e-03    1.601e-03
    1.177e+00    8.268e-03    1.849e-03
    1.184e+00    1.034e-02    2.312e-03
    1.191e+00    1.076e-02    2.405e-03
    1.199e+00    7.990e-03    1.787e-03
    1.207e+00    8.464e-03    1.893e-03
    1.217e+00    7.038e-03    1.574e-03
    1.226e+00    8.775e-03    1.962e-03
    1.235e+00    6.527e-03    1.460e-03
    1.247e+00    5.802e-03    1.297e-03
    1.256e+00    7.186e-03    1.607e-03
    1.268e+00    5.251e-03    1.174e-03
    1.279e+00    7.143e-03    1.597e-03
    1.287e+00    6.993e-03    1.564e-03
    1.294e+00    1.003e-02    2.243e-03
    1.303e+00    6.066e-03    1.356e-03
    1.312e+00    6.205e-03    1.388e-03
    1.322e+00    5.859e-03    1.310e-03
    1.332e+00    5.891e-03    1.317e-03
    1.340e+00    5.088e-03    1.138e-03
    1.354e+00    4.211e-03    9.416e-04
    1.365e+00    5.526e-03    1.236e-03
    1.376e+00    4.332e-03    9.687e-04
    1.387e+00    4.181e-03    9.348e-04
    1.397e+00    6.057e-03    1.354e-03
    1.409e+00    3.236e-03    7.237e-04
    1.423e+00    3.884e-03    8.685e-04
    1.437e+00    3.996e-03    8.936e-04
    1.449e+00    5.496e-03    1.229e-03
    1.457e+00    5.757e-03    1.287e-03
    1.466e+00    4.116e-03    9.203e-04
    1.478e+00    3.914e-03    8.753e-04
    1.491e+00    2.934e-03    6.561e-04
    1.506e+00    3.460e-03    7.736e-04
    1.519e+00    3.411e-03    7.628e-04
    1.531e+00    3.049e-03    6.819e-04
    1.546e+00    3.809e-03    8.517e-04
    1.555e+00    4.016e-03    8.980e-04
    1.566e+00    3.964e-03    8.863e-04
    1.577e+00    3.611e-03    8.074e-04
    1.592e+00    2.699e-03    6.035e-04
    1.606e+00    4.295e-03    9.605e-04
    1.620e+00    2.495e-03    5.580e-04
    1.630e+00    4.913e-03    1.099e-03
    1.638e+00    3.317e-03    7.416e-04
    1.652e+00    1.957e-03    4.377e-04
    1.668e+00    3.557e-03    7.954e-04
    1.681e+00    2.132e-03    4.768e-04
    1.695e+00    3.303e-03    7.386e-04
    1.708e+00    1.948e-03    4.356e-04
    1.725e+00    1.942e-03    4.342e-04
    1.744e+00    1.659e-03    3.709e-04
    1.763e+00    2.344e-03    5.241e-04
    1.777e+00    1.955e-03    4.371e-04
    1.795e+00    1.638e-03    3.662e-04
    1.817e+00    1.378e-03    3.082e-04
    1.834e+00    2.553e-03    5.709e-04
    1.846e+00    1.538e-03    3.439e-04
    1.864e+00    2.408e-03    5.385e-04
    1.876e+00    1.966e-03    4.395e-04
    1.890e+00    1.832e-03    4.096e-04
    1.908e+00    1.338e-03    2.992e-04
    1.930e+00    1.204e-03    2.692e-04
    1.947e+00    1.973e-03    4.411e-04
    1.963e+00    2.005e-03    4.483e-04
    1.976e+00    1.739e-03    3.888e-04
    1.993e+00    1.439e-03    3.218e-04
    2.009e+00    1.356e-03    3.031e-04
    2.028e+00    1.403e-03    3.137e-04
    2.049e+00    1.226e-03    2.742e-04
    2.065e+00    1.883e-03    4.210e-04
    2.085e+00    1.251e-03    2.798e-04
    2.106e+00    9.180e-04    2.053e-04
    2.129e+00    1.518e-03    3.394e-04
    2.154e+00    8.439e-04    1.887e-04
    2.176e+00    7.391e-04    1.653e-04
    2.204e+00    8.620e-04    1.927e-04
    2.229e+00    9.840e-04    2.200e-04
    2.249e+00    1.045e-03    2.337e-04
    2.276e+00    6.613e-04    1.479e-04
    2.303e+00    6.246e-04    1.397e-04
    2.327e+00    1.124e-03    2.514e-04
    2.351e+00    6.863e-04    1.535e-04
    2.379e+00    6.249e-04    1.397e-04
    2.408e+00    5.791e-04    1.295e-04
    2.438e+00    5.525e-04    1.235e-04
    2.468e+00    5.654e-04    1.264e-04
    2.501e+00    4.164e-04    9.311e-05
    2.531e+00    6.514e-04    1.457e-04
    2.567e+00    4.071e-04    9.102e-05
    2.599e+00    5.871e-04    1.313e-04
    2.626e+00    4.267e-04    9.541e-05
    2.661e+00    5.121e-04    1.145e-04
    2.694e+00    3.966e-04    8.869e-05
    2.717e+00    6.355e-04    1.421e-04
    2.751e+00    3.526e-04    7.883e-05
    2.788e+00    3.761e-04    8.410e-05
    2.822e+00    2.676e-04    5.983e-05
    2.882e+00    2.802e-04    6.266e-05
    2.931e+00    2.163e-04    4.837e-05
    2.986e+00    2.013e-04    4.500e-05
    3.035e+00    2.184e-04    4.884e-05
    3.095e+00    1.722e-04    3.851e-05
    3.151e+00    3.205e-04    7.166e-05
    3.195e+00    1.468e-04    3.283e-05
    3.268e+00    1.027e-04    2.297e-05
    3.348e+00    1.464e-04    3.274e-05
    3.412e+00    1.241e-04    2.775e-05
    3.506e+00    8.731e-05    1.952e-05
    3.608e+00    9.412e-05    2.105e-05
    3.687e+00    8.531e-05    1.908e-05
    3.785e+00    5.570e-05    1.245e-05
    3.966e+00    3.513e-05    7.855e-06
    4.130e+00    3.795e-05    8.485e-06
    4.264e+00    4.881e-05    1.091e-05
    4.404e+00    2.932e-05    6.556e-06
    4.581e+00    2.620e-05    5.859e-06
    4.742e+00    2.052e-05    5.692e-06
